returns,date
0.0698113245179936,2013-02-28 00:00:00+00:00
0.02998236482646868,2013-03-01 00:00:00+00:00
-0.011130137530808956,2013-03-02 00:00:00+00:00
0.004906205148927426,2013-03-03 00:00:00+00:00
0.06289489109178324,2013-03-04 00:00:00+00:00
0.1142934395007962,2013-03-05 00:00:00+00:00
0.03806983669399125,2013-03-06 00:00:00+00:00
-0.014949778687859459,2013-03-07 00:00:00+00:00
0.04932416610274209,2013-03-08 00:00:00+00:00
0.05062147088760467,2013-03-09 00:00:00+00:00
-0.015272102090337653,2013-03-10 00:00:00+00:00
0.06465705790381471,2013-03-11 00:00:00+00:00
-0.0699630718082134,2013-03-12 00:00:00+00:00
0.04742995987878966,2013-03-13 00:00:00+00:00
-0.0008424600135670857,2013-03-14 00:00:00+00:00
-0.0010539629385904312,2013-03-15 00:00:00+00:00
-0.0033762398351472015,2013-03-16 00:00:00+00:00
0.010586492020910667,2013-03-17 00:00:00+00:00
0.0651581837774078,2013-03-18 00:00:00+00:00
0.17820614290883371,2013-03-19 00:00:00+00:00
0.07996661330685534,2013-03-20 00:00:00+00:00
0.12413047167703416,2013-03-21 00:00:00+00:00
-0.0320407048257001,2013-03-22 00:00:00+00:00
-0.08523938266968806,2013-03-23 00:00:00+00:00
0.09815188955201518,2013-03-24 00:00:00+00:00
0.0691557080829914,2013-03-25 00:00:00+00:00
0.06216931357899577,2013-03-26 00:00:00+00:00
0.11818182070473247,2013-03-27 00:00:00+00:00
-0.008686936350276729,2013-03-28 00:00:00+00:00
0.016627345562329972,2013-03-29 00:00:00+00:00
0.023317494087428347,2013-03-30 00:00:00+00:00
0.043628510526879195,2013-03-31 00:00:00+00:00
0.08847268368855465,2013-04-01 00:00:00+00:00
0.10742466188943668,2013-04-02 00:00:00+00:00
0.15263112938143902,2013-04-03 00:00:00+00:00
0.009059257123191052,2013-04-04 00:00:00+00:00
0.045992272226250956,2013-04-05 00:00:00+00:00
-0.004739550166072314,2013-04-06 00:00:00+00:00
0.12756006919776067,2013-04-07 00:00:00+00:00
0.08658540905783844,2013-04-08 00:00:00+00:00
0.1475850915034712,2013-04-09 00:00:00+00:00
-0.17238544384926152,2013-04-10 00:00:00+00:00
-0.20981317821159784,2013-04-11 00:00:00+00:00
0.07234807790831382,2013-04-12 00:00:00+00:00
-0.029552934484674803,2013-04-13 00:00:00+00:00
-0.0005004834250952385,2013-04-14 00:00:00+00:00
0.0,2013-04-15 00:00:00+00:00
0.0,2013-04-16 00:00:00+00:00
0.0,2013-04-17 00:00:00+00:00
0.0,2013-04-18 00:00:00+00:00
0.0,2013-04-19 00:00:00+00:00
0.0,2013-04-20 00:00:00+00:00
0.0,2013-04-21 00:00:00+00:00
0.0,2013-04-22 00:00:00+00:00
0.0,2013-04-23 00:00:00+00:00
0.0,2013-04-24 00:00:00+00:00
0.0,2013-04-25 00:00:00+00:00
0.0,2013-04-26 00:00:00+00:00
0.0,2013-04-27 00:00:00+00:00
0.0,2013-04-28 00:00:00+00:00
0.0,2013-04-29 00:00:00+00:00
0.0,2013-04-30 00:00:00+00:00
0.0,2013-05-01 00:00:00+00:00
0.0,2013-05-02 00:00:00+00:00
0.0,2013-05-03 00:00:00+00:00
0.0,2013-05-04 00:00:00+00:00
0.0,2013-05-05 00:00:00+00:00
0.0,2013-05-06 00:00:00+00:00
0.0,2013-05-07 00:00:00+00:00
0.0,2013-05-08 00:00:00+00:00
0.0,2013-05-09 00:00:00+00:00
0.0,2013-05-10 00:00:00+00:00
0.0,2013-05-11 00:00:00+00:00
0.0,2013-05-12 00:00:00+00:00
0.0,2013-05-13 00:00:00+00:00
0.0,2013-05-14 00:00:00+00:00
0.0,2013-05-15 00:00:00+00:00
0.0,2013-05-16 00:00:00+00:00
0.0,2013-05-17 00:00:00+00:00
0.0,2013-05-18 00:00:00+00:00
0.0,2013-05-19 00:00:00+00:00
0.0,2013-05-20 00:00:00+00:00
0.0,2013-05-21 00:00:00+00:00
0.0,2013-05-22 00:00:00+00:00
0.0,2013-05-23 00:00:00+00:00
0.0,2013-05-24 00:00:00+00:00
0.0,2013-05-25 00:00:00+00:00
0.0,2013-05-26 00:00:00+00:00
0.0,2013-05-27 00:00:00+00:00
0.0,2013-05-28 00:00:00+00:00
0.0,2013-05-29 00:00:00+00:00
0.0,2013-05-30 00:00:00+00:00
0.0,2013-05-31 00:00:00+00:00
0.0,2013-06-01 00:00:00+00:00
0.0,2013-06-02 00:00:00+00:00
0.0,2013-06-03 00:00:00+00:00
0.0,2013-06-04 00:00:00+00:00
0.0,2013-06-05 00:00:00+00:00
0.0,2013-06-06 00:00:00+00:00
0.0,2013-06-07 00:00:00+00:00
0.0,2013-06-08 00:00:00+00:00
0.0,2013-06-09 00:00:00+00:00
0.0,2013-06-10 00:00:00+00:00
0.0,2013-06-11 00:00:00+00:00
0.0,2013-06-12 00:00:00+00:00
0.0,2013-06-13 00:00:00+00:00
0.0,2013-06-14 00:00:00+00:00
0.0,2013-06-15 00:00:00+00:00
0.0,2013-06-16 00:00:00+00:00
0.0,2013-06-17 00:00:00+00:00
0.0,2013-06-18 00:00:00+00:00
0.0,2013-06-19 00:00:00+00:00
0.0,2013-06-20 00:00:00+00:00
0.0,2013-06-21 00:00:00+00:00
0.0,2013-06-22 00:00:00+00:00
0.0,2013-06-23 00:00:00+00:00
0.0,2013-06-24 00:00:00+00:00
0.0,2013-06-25 00:00:00+00:00
0.0,2013-06-26 00:00:00+00:00
0.0,2013-06-27 00:00:00+00:00
0.0,2013-06-28 00:00:00+00:00
0.0,2013-06-29 00:00:00+00:00
0.0,2013-06-30 00:00:00+00:00
0.0,2013-07-01 00:00:00+00:00
0.0,2013-07-02 00:00:00+00:00
0.0,2013-07-03 00:00:00+00:00
0.0,2013-07-04 00:00:00+00:00
0.0,2013-07-05 00:00:00+00:00
-0.0010084656075289922,2013-07-06 00:00:00+00:00
0.01897724550233399,2013-07-07 00:00:00+00:00
0.0015348807579153778,2013-07-08 00:00:00+00:00
0.003278183782154186,2013-07-09 00:00:00+00:00
0.06456615421817392,2013-07-10 00:00:00+00:00
0.006040359653088396,2013-07-11 00:00:00+00:00
0.021541817435134093,2013-07-12 00:00:00+00:00
0.012066110963675124,2013-07-13 00:00:00+00:00
-0.014613950194493137,2013-07-14 00:00:00+00:00
0.03726827017494534,2013-07-15 00:00:00+00:00
-0.02137596698096217,2013-07-16 00:00:00+00:00
-0.005681107713022434,2013-07-17 00:00:00+00:00
-0.05605206347756351,2013-07-18 00:00:00+00:00
0.013711603290125173,2013-07-19 00:00:00+00:00
-0.015989026014732306,2013-07-20 00:00:00+00:00
0.009861949836249438,2013-07-21 00:00:00+00:00
-0.003621023842144165,2013-07-22 00:00:00+00:00
0.01519749382736501,2013-07-23 00:00:00+00:00
0.015620856557444572,2013-07-24 00:00:00+00:00
0.018584889776247986,2013-07-25 00:00:00+00:00
-0.0022020785513568843,2013-07-26 00:00:00+00:00
-0.018811522578623313,2013-07-27 00:00:00+00:00
0.048733754863324194,2013-07-28 00:00:00+00:00
0.006944838389474204,2013-07-29 00:00:00+00:00
0.03225333824677801,2013-07-30 00:00:00+00:00
0.016801860148496682,2013-07-31 00:00:00+00:00
-0.016041058073627212,2013-08-01 00:00:00+00:00
-0.007562034796367383,2013-08-02 00:00:00+00:00
-0.0029686967110889263,2013-08-03 00:00:00+00:00
0.008237849911953067,2013-08-04 00:00:00+00:00
0.014076958268032774,2013-08-05 00:00:00+00:00
-0.0011648851713592153,2013-08-06 00:00:00+00:00
-0.005831218556823595,2013-08-07 00:00:00+00:00
-0.02756747921342527,2013-08-08 00:00:00+00:00
-0.020105666233426838,2013-08-09 00:00:00+00:00
0.012721282933445578,2013-08-10 00:00:00+00:00
0.005875533181145363,2013-08-11 00:00:00+00:00
0.012689531560818647,2013-08-12 00:00:00+00:00
0.027845611261113574,2013-08-13 00:00:00+00:00
0.01006246025468818,2013-08-14 00:00:00+00:00
-0.010632749612990289,2013-08-15 00:00:00+00:00
0.0016459399977918588,2013-08-16 00:00:00+00:00
0.014112491666534641,2013-08-17 00:00:00+00:00
-0.003907946117827605,2013-08-18 00:00:00+00:00
0.03396984676563988,2013-08-19 00:00:00+00:00
0.018694279449888516,2013-08-20 00:00:00+00:00
0.05051126966563057,2013-08-21 00:00:00+00:00
-0.011328804270417187,2013-08-22 00:00:00+00:00
-0.012858142399527863,2013-08-23 00:00:00+00:00
0.013291456914611255,2013-08-24 00:00:00+00:00
0.03471662148860117,2013-08-25 00:00:00+00:00
-0.010310633570548391,2013-08-26 00:00:00+00:00
0.049955404980298976,2013-08-27 00:00:00+00:00
0.0013012949580467682,2013-08-28 00:00:00+00:00
0.004792288976315207,2013-08-29 00:00:00+00:00
0.05141286535207249,2013-08-30 00:00:00+00:00
0.024141878188946107,2013-08-31 00:00:00+00:00
0.019969303501799065,2013-09-01 00:00:00+00:00
-0.0037537414451518317,2013-09-02 00:00:00+00:00
-0.007166369722169425,2013-09-03 00:00:00+00:00
-0.047401319224468046,2013-09-04 00:00:00+00:00
-0.0024216017089835197,2013-09-05 00:00:00+00:00
-0.037821706057671975,2013-09-06 00:00:00+00:00
0.018392758484351047,2013-09-07 00:00:00+00:00
-0.012706333524978393,2013-09-08 00:00:00+00:00
0.027034805057024613,2013-09-09 00:00:00+00:00
0.0030736627997216158,2013-09-10 00:00:00+00:00
0.04305656157781769,2013-09-11 00:00:00+00:00
-0.008813264185495497,2013-09-12 00:00:00+00:00
0.010107577646698809,2013-09-13 00:00:00+00:00
-0.024226110170799616,2013-09-14 00:00:00+00:00
0.006708074479509872,2013-09-15 00:00:00+00:00
0.006969738174183433,2013-09-16 00:00:00+00:00
0.004943926536618458,2013-09-17 00:00:00+00:00
0.0006054897691080763,2013-09-18 00:00:00+00:00
-0.021330598901660034,2013-09-19 00:00:00+00:00
-0.00981570848861714,2013-09-20 00:00:00+00:00
0.0037466500996248516,2013-09-21 00:00:00+00:00
-0.0009331662773801001,2013-09-22 00:00:00+00:00
-0.0049815354135512935,2013-09-23 00:00:00+00:00
0.009621819809040356,2013-09-24 00:00:00+00:00
-0.004726321006778673,2013-09-25 00:00:00+00:00
0.012377928952148157,2013-09-26 00:00:00+00:00
0.016225222014441425,2013-09-27 00:00:00+00:00
-0.0031024306329266384,2013-09-28 00:00:00+00:00
0.003567512832987954,2013-09-29 00:00:00+00:00
-0.005748237245330271,2013-09-30 00:00:00+00:00
0.00821577388184341,2013-10-01 00:00:00+00:00
-0.17716149119745628,2013-10-02 00:00:00+00:00
0.12635890207578054,2013-10-03 00:00:00+00:00
0.035087877691131614,2013-10-04 00:00:00+00:00
-0.005820152009657962,2013-10-05 00:00:00+00:00
0.01020533727976308,2013-10-06 00:00:00+00:00
0.007909506134246206,2013-10-07 00:00:00+00:00
0.0048949358162977364,2013-10-08 00:00:00+00:00
0.013685449325912001,2013-10-09 00:00:00+00:00
0.00686475577971584,2013-10-10 00:00:00+00:00
0.004393791419662617,2013-10-11 00:00:00+00:00
0.004525417727037356,2013-10-12 00:00:00+00:00
0.03634058002637092,2013-10-13 00:00:00+00:00
0.01883724285622707,2013-10-14 00:00:00+00:00
0.052195761368839896,2013-10-15 00:00:00+00:00
-0.03514357778579921,2013-10-16 00:00:00+00:00
0.04468899786362816,2013-10-17 00:00:00+00:00
0.06000893945416812,2013-10-18 00:00:00+00:00
0.08292511453168122,2013-10-19 00:00:00+00:00
0.003446172196482126,2013-10-20 00:00:00+00:00
0.07881512094588994,2013-10-21 00:00:00+00:00
0.05190616333618213,2013-10-22 00:00:00+00:00
0.07288882263482921,2013-10-23 00:00:00+00:00
-0.04823955608625506,2013-10-24 00:00:00+00:00
-0.03651900163127897,2013-10-25 00:00:00+00:00
-0.036704050219525185,2013-10-26 00:00:00+00:00
0.07815356445250332,2013-10-27 00:00:00+00:00
0.013152316924502316,2013-10-28 00:00:00+00:00
0.03998524549374597,2013-10-29 00:00:00+00:00
-0.034064741365264536,2013-10-30 00:00:00+00:00
0.029593905693302582,2013-10-31 00:00:00+00:00
-0.006658859816189787,2013-11-01 00:00:00+00:00
0.013069408728861188,2013-11-02 00:00:00+00:00
0.024468681445539566,2013-11-03 00:00:00+00:00
0.07820470418635139,2013-11-04 00:00:00+00:00
0.06925695866101453,2013-11-05 00:00:00+00:00
0.08198160238088567,2013-11-06 00:00:00+00:00
0.10341059561944972,2013-11-07 00:00:00+00:00
0.14514123555681027,2013-11-08 00:00:00+00:00
0.01951474405718569,2013-11-09 00:00:00+00:00
-0.04385168531401018,2013-11-10 00:00:00+00:00
0.04720704905642061,2013-11-11 00:00:00+00:00
0.021096070145460506,2013-11-12 00:00:00+00:00
0.06301472287331547,2013-11-13 00:00:00+00:00
0.030907584731567916,2013-11-14 00:00:00+00:00
-0.00534212271589493,2013-11-15 00:00:00+00:00
0.01979700062323641,2013-11-16 00:00:00+00:00
0.028482131387260662,2013-11-17 00:00:00+00:00
0.08831316926099797,2013-11-18 00:00:00+00:00
-0.03514017004256529,2013-11-19 00:00:00+00:00
0.009143514568747475,2013-11-20 00:00:00+00:00
0.0,2013-11-21 00:00:00+00:00
0.0,2013-11-22 00:00:00+00:00
0.0,2013-11-23 00:00:00+00:00
0.0,2013-11-24 00:00:00+00:00
0.0,2013-11-25 00:00:00+00:00
0.0,2013-11-26 00:00:00+00:00
0.0,2013-11-27 00:00:00+00:00
0.0,2013-11-28 00:00:00+00:00
0.0,2013-11-29 00:00:00+00:00
0.0,2013-11-30 00:00:00+00:00
0.0,2013-12-01 00:00:00+00:00
0.0,2013-12-02 00:00:00+00:00
0.0,2013-12-03 00:00:00+00:00
0.0,2013-12-04 00:00:00+00:00
0.0,2013-12-05 00:00:00+00:00
0.0,2013-12-06 00:00:00+00:00
0.0,2013-12-07 00:00:00+00:00
0.0,2013-12-08 00:00:00+00:00
0.0,2013-12-09 00:00:00+00:00
0.0,2013-12-10 00:00:00+00:00
0.0,2013-12-11 00:00:00+00:00
0.0,2013-12-12 00:00:00+00:00
0.0,2013-12-13 00:00:00+00:00
0.0,2013-12-14 00:00:00+00:00
0.0,2013-12-15 00:00:00+00:00
0.0,2013-12-16 00:00:00+00:00
0.0,2013-12-17 00:00:00+00:00
0.0,2013-12-18 00:00:00+00:00
0.0,2013-12-19 00:00:00+00:00
0.0,2013-12-20 00:00:00+00:00
0.0,2013-12-21 00:00:00+00:00
0.0,2013-12-22 00:00:00+00:00
0.0,2013-12-23 00:00:00+00:00
0.0,2013-12-24 00:00:00+00:00
0.0,2013-12-25 00:00:00+00:00
0.0,2013-12-26 00:00:00+00:00
0.0,2013-12-27 00:00:00+00:00
0.0,2013-12-28 00:00:00+00:00
0.0,2013-12-29 00:00:00+00:00
0.0,2013-12-30 00:00:00+00:00
0.0,2013-12-31 00:00:00+00:00
0.0,2014-01-01 00:00:00+00:00
0.0,2014-01-02 00:00:00+00:00
0.0,2014-01-03 00:00:00+00:00
0.0,2014-01-04 00:00:00+00:00
0.0,2014-01-05 00:00:00+00:00
0.0,2014-01-06 00:00:00+00:00
0.0,2014-01-07 00:00:00+00:00
0.0,2014-01-08 00:00:00+00:00
0.0,2014-01-09 00:00:00+00:00
0.0,2014-01-10 00:00:00+00:00
0.0,2014-01-11 00:00:00+00:00
0.0,2014-01-12 00:00:00+00:00
0.0,2014-01-13 00:00:00+00:00
0.0,2014-01-14 00:00:00+00:00
0.0,2014-01-15 00:00:00+00:00
0.0,2014-01-16 00:00:00+00:00
0.0,2014-01-17 00:00:00+00:00
0.0,2014-01-18 00:00:00+00:00
0.0,2014-01-19 00:00:00+00:00
0.0,2014-01-20 00:00:00+00:00
0.0,2014-01-21 00:00:00+00:00
0.0,2014-01-22 00:00:00+00:00
0.0,2014-01-23 00:00:00+00:00
0.0,2014-01-24 00:00:00+00:00
0.0,2014-01-25 00:00:00+00:00
0.0,2014-01-26 00:00:00+00:00
0.0,2014-01-27 00:00:00+00:00
0.0,2014-01-28 00:00:00+00:00
0.0,2014-01-29 00:00:00+00:00
0.0,2014-01-30 00:00:00+00:00
0.0,2014-01-31 00:00:00+00:00
0.0,2014-02-01 00:00:00+00:00
0.0,2014-02-02 00:00:00+00:00
0.0,2014-02-03 00:00:00+00:00
0.0,2014-02-04 00:00:00+00:00
0.0,2014-02-05 00:00:00+00:00
0.0,2014-02-06 00:00:00+00:00
0.0,2014-02-07 00:00:00+00:00
0.0,2014-02-08 00:00:00+00:00
0.0,2014-02-09 00:00:00+00:00
0.0,2014-02-10 00:00:00+00:00
0.0,2014-02-11 00:00:00+00:00
0.0,2014-02-12 00:00:00+00:00
0.0,2014-02-13 00:00:00+00:00
0.0,2014-02-14 00:00:00+00:00
0.0,2014-02-15 00:00:00+00:00
0.0,2014-02-16 00:00:00+00:00
0.0,2014-02-17 00:00:00+00:00
0.0,2014-02-18 00:00:00+00:00
0.0,2014-02-19 00:00:00+00:00
0.0,2014-02-20 00:00:00+00:00
0.0,2014-02-21 00:00:00+00:00
0.0,2014-02-22 00:00:00+00:00
0.0,2014-02-23 00:00:00+00:00
0.0,2014-02-24 00:00:00+00:00
0.0,2014-02-25 00:00:00+00:00
0.0,2014-02-26 00:00:00+00:00
0.0,2014-02-27 00:00:00+00:00
0.0,2014-02-28 00:00:00+00:00
0.0,2014-03-01 00:00:00+00:00
0.0,2014-03-02 00:00:00+00:00
0.0,2014-03-03 00:00:00+00:00
0.0,2014-03-04 00:00:00+00:00
0.0,2014-03-05 00:00:00+00:00
0.0,2014-03-06 00:00:00+00:00
0.0,2014-03-07 00:00:00+00:00
0.0,2014-03-08 00:00:00+00:00
0.0,2014-03-09 00:00:00+00:00
0.0,2014-03-10 00:00:00+00:00
0.0,2014-03-11 00:00:00+00:00
0.0,2014-03-12 00:00:00+00:00
0.0,2014-03-13 00:00:00+00:00
0.0,2014-03-14 00:00:00+00:00
0.0,2014-03-15 00:00:00+00:00
0.0,2014-03-16 00:00:00+00:00
0.0,2014-03-17 00:00:00+00:00
0.0,2014-03-18 00:00:00+00:00
0.0,2014-03-19 00:00:00+00:00
0.0,2014-03-20 00:00:00+00:00
0.0,2014-03-21 00:00:00+00:00
0.0,2014-03-22 00:00:00+00:00
0.0,2014-03-23 00:00:00+00:00
0.0,2014-03-24 00:00:00+00:00
0.0,2014-03-25 00:00:00+00:00
0.0,2014-03-26 00:00:00+00:00
0.0,2014-03-27 00:00:00+00:00
0.0,2014-03-28 00:00:00+00:00
0.0,2014-03-29 00:00:00+00:00
0.0,2014-03-30 00:00:00+00:00
0.0,2014-03-31 00:00:00+00:00
0.0,2014-04-01 00:00:00+00:00
0.0,2014-04-02 00:00:00+00:00
0.0,2014-04-03 00:00:00+00:00
0.0,2014-04-04 00:00:00+00:00
0.0,2014-04-05 00:00:00+00:00
0.0,2014-04-06 00:00:00+00:00
0.0,2014-04-07 00:00:00+00:00
0.0,2014-04-08 00:00:00+00:00
0.0,2014-04-09 00:00:00+00:00
0.0,2014-04-10 00:00:00+00:00
0.0,2014-04-11 00:00:00+00:00
0.0,2014-04-12 00:00:00+00:00
0.0,2014-04-13 00:00:00+00:00
0.0,2014-04-14 00:00:00+00:00
0.0,2014-04-15 00:00:00+00:00
0.0,2014-04-16 00:00:00+00:00
0.0,2014-04-17 00:00:00+00:00
0.0,2014-04-18 00:00:00+00:00
0.0,2014-04-19 00:00:00+00:00
0.0,2014-04-20 00:00:00+00:00
0.0,2014-04-21 00:00:00+00:00
0.0,2014-04-22 00:00:00+00:00
0.0,2014-04-23 00:00:00+00:00
0.0,2014-04-24 00:00:00+00:00
0.0,2014-04-25 00:00:00+00:00
0.0,2014-04-26 00:00:00+00:00
0.0,2014-04-27 00:00:00+00:00
0.0,2014-04-28 00:00:00+00:00
0.0,2014-04-29 00:00:00+00:00
0.0,2014-04-30 00:00:00+00:00
0.0,2014-05-01 00:00:00+00:00
0.0,2014-05-02 00:00:00+00:00
0.0,2014-05-03 00:00:00+00:00
0.0,2014-05-04 00:00:00+00:00
0.0,2014-05-05 00:00:00+00:00
0.0,2014-05-06 00:00:00+00:00
0.0,2014-05-07 00:00:00+00:00
0.0,2014-05-08 00:00:00+00:00
0.0,2014-05-09 00:00:00+00:00
0.0,2014-05-10 00:00:00+00:00
0.0,2014-05-11 00:00:00+00:00
0.0,2014-05-12 00:00:00+00:00
0.0,2014-05-13 00:00:00+00:00
0.0,2014-05-14 00:00:00+00:00
0.0,2014-05-15 00:00:00+00:00
0.0,2014-05-16 00:00:00+00:00
0.0,2014-05-17 00:00:00+00:00
0.0,2014-05-18 00:00:00+00:00
0.0,2014-05-19 00:00:00+00:00
0.0,2014-05-20 00:00:00+00:00
0.0,2014-05-21 00:00:00+00:00
0.0,2014-05-22 00:00:00+00:00
0.0,2014-05-23 00:00:00+00:00
0.0,2014-05-24 00:00:00+00:00
0.0,2014-05-25 00:00:00+00:00
0.0,2014-05-26 00:00:00+00:00
0.0,2014-05-27 00:00:00+00:00
0.0,2014-05-28 00:00:00+00:00
0.0,2014-05-29 00:00:00+00:00
0.0,2014-05-30 00:00:00+00:00
0.0,2014-05-31 00:00:00+00:00
0.0,2014-06-01 00:00:00+00:00
0.0,2014-06-02 00:00:00+00:00
0.0,2014-06-03 00:00:00+00:00
0.0,2014-06-04 00:00:00+00:00
0.0,2014-06-05 00:00:00+00:00
0.0,2014-06-06 00:00:00+00:00
0.0,2014-06-07 00:00:00+00:00
0.0,2014-06-08 00:00:00+00:00
0.0,2014-06-09 00:00:00+00:00
0.0,2014-06-10 00:00:00+00:00
0.0,2014-06-11 00:00:00+00:00
0.0,2014-06-12 00:00:00+00:00
0.0,2014-06-13 00:00:00+00:00
0.0,2014-06-14 00:00:00+00:00
0.0,2014-06-15 00:00:00+00:00
0.0,2014-06-16 00:00:00+00:00
0.0,2014-06-17 00:00:00+00:00
0.0,2014-06-18 00:00:00+00:00
0.0,2014-06-19 00:00:00+00:00
0.0,2014-06-20 00:00:00+00:00
0.0,2014-06-21 00:00:00+00:00
0.0,2014-06-22 00:00:00+00:00
0.0,2014-06-23 00:00:00+00:00
0.0,2014-06-24 00:00:00+00:00
0.0,2014-06-25 00:00:00+00:00
0.0,2014-06-26 00:00:00+00:00
0.0,2014-06-27 00:00:00+00:00
0.0,2014-06-28 00:00:00+00:00
0.0,2014-06-29 00:00:00+00:00
0.0,2014-06-30 00:00:00+00:00
0.0,2014-07-01 00:00:00+00:00
0.0,2014-07-02 00:00:00+00:00
0.0,2014-07-03 00:00:00+00:00
0.0,2014-07-04 00:00:00+00:00
0.0,2014-07-05 00:00:00+00:00
0.0,2014-07-06 00:00:00+00:00
0.0,2014-07-07 00:00:00+00:00
0.0,2014-07-08 00:00:00+00:00
0.0,2014-07-09 00:00:00+00:00
0.0,2014-07-10 00:00:00+00:00
0.0,2014-07-11 00:00:00+00:00
0.0,2014-07-12 00:00:00+00:00
0.0,2014-07-13 00:00:00+00:00
0.0,2014-07-14 00:00:00+00:00
0.0,2014-07-15 00:00:00+00:00
0.0,2014-07-16 00:00:00+00:00
0.0,2014-07-17 00:00:00+00:00
0.0,2014-07-18 00:00:00+00:00
0.0,2014-07-19 00:00:00+00:00
0.0,2014-07-20 00:00:00+00:00
0.0,2014-07-21 00:00:00+00:00
0.0,2014-07-22 00:00:00+00:00
0.0,2014-07-23 00:00:00+00:00
0.0,2014-07-24 00:00:00+00:00
0.0,2014-07-25 00:00:00+00:00
0.0,2014-07-26 00:00:00+00:00
0.0,2014-07-27 00:00:00+00:00
0.0,2014-07-28 00:00:00+00:00
0.0,2014-07-29 00:00:00+00:00
0.0,2014-07-30 00:00:00+00:00
0.0,2014-07-31 00:00:00+00:00
0.0,2014-08-01 00:00:00+00:00
0.0,2014-08-02 00:00:00+00:00
0.0,2014-08-03 00:00:00+00:00
0.0,2014-08-04 00:00:00+00:00
0.0,2014-08-05 00:00:00+00:00
0.0,2014-08-06 00:00:00+00:00
0.0,2014-08-07 00:00:00+00:00
0.0,2014-08-08 00:00:00+00:00
0.0,2014-08-09 00:00:00+00:00
0.0,2014-08-10 00:00:00+00:00
0.0,2014-08-11 00:00:00+00:00
0.0,2014-08-12 00:00:00+00:00
0.0,2014-08-13 00:00:00+00:00
0.0,2014-08-14 00:00:00+00:00
0.0,2014-08-15 00:00:00+00:00
0.0,2014-08-16 00:00:00+00:00
0.0,2014-08-17 00:00:00+00:00
0.0,2014-08-18 00:00:00+00:00
0.0,2014-08-19 00:00:00+00:00
0.0,2014-08-20 00:00:00+00:00
0.0,2014-08-21 00:00:00+00:00
0.0,2014-08-22 00:00:00+00:00
0.0,2014-08-23 00:00:00+00:00
0.0,2014-08-24 00:00:00+00:00
0.0,2014-08-25 00:00:00+00:00
0.0,2014-08-26 00:00:00+00:00
0.0,2014-08-27 00:00:00+00:00
0.0,2014-08-28 00:00:00+00:00
0.0,2014-08-29 00:00:00+00:00
0.0,2014-08-30 00:00:00+00:00
0.0,2014-08-31 00:00:00+00:00
0.0,2014-09-01 00:00:00+00:00
0.0,2014-09-02 00:00:00+00:00
0.0,2014-09-03 00:00:00+00:00
0.0,2014-09-04 00:00:00+00:00
0.0,2014-09-05 00:00:00+00:00
0.0,2014-09-06 00:00:00+00:00
0.0,2014-09-07 00:00:00+00:00
0.0,2014-09-08 00:00:00+00:00
0.0,2014-09-09 00:00:00+00:00
0.0,2014-09-10 00:00:00+00:00
0.0,2014-09-11 00:00:00+00:00
0.0,2014-09-12 00:00:00+00:00
0.0,2014-09-13 00:00:00+00:00
0.0,2014-09-14 00:00:00+00:00
0.0,2014-09-15 00:00:00+00:00
0.0,2014-09-16 00:00:00+00:00
0.0,2014-09-17 00:00:00+00:00
0.0,2014-09-18 00:00:00+00:00
0.0,2014-09-19 00:00:00+00:00
0.0,2014-09-20 00:00:00+00:00
0.0,2014-09-21 00:00:00+00:00
0.0,2014-09-22 00:00:00+00:00
0.0,2014-09-23 00:00:00+00:00
0.0,2014-09-24 00:00:00+00:00
0.0,2014-09-25 00:00:00+00:00
0.0,2014-09-26 00:00:00+00:00
0.0,2014-09-27 00:00:00+00:00
0.0,2014-09-28 00:00:00+00:00
0.0,2014-09-29 00:00:00+00:00
0.0,2014-09-30 00:00:00+00:00
0.0,2014-10-01 00:00:00+00:00
0.0,2014-10-02 00:00:00+00:00
0.0,2014-10-03 00:00:00+00:00
0.0,2014-10-04 00:00:00+00:00
0.0,2014-10-05 00:00:00+00:00
0.0,2014-10-06 00:00:00+00:00
0.0,2014-10-07 00:00:00+00:00
0.0,2014-10-08 00:00:00+00:00
0.0,2014-10-09 00:00:00+00:00
0.0,2014-10-10 00:00:00+00:00
0.0,2014-10-11 00:00:00+00:00
0.0,2014-10-12 00:00:00+00:00
0.0,2014-10-13 00:00:00+00:00
0.0,2014-10-14 00:00:00+00:00
0.0,2014-10-15 00:00:00+00:00
0.0,2014-10-16 00:00:00+00:00
0.0,2014-10-17 00:00:00+00:00
0.0,2014-10-18 00:00:00+00:00
0.0,2014-10-19 00:00:00+00:00
0.0,2014-10-20 00:00:00+00:00
0.0,2014-10-21 00:00:00+00:00
0.0,2014-10-22 00:00:00+00:00
0.0,2014-10-23 00:00:00+00:00
0.0,2014-10-24 00:00:00+00:00
0.0,2014-10-25 00:00:00+00:00
0.0,2014-10-26 00:00:00+00:00
0.0,2014-10-27 00:00:00+00:00
0.0,2014-10-28 00:00:00+00:00
0.0,2014-10-29 00:00:00+00:00
0.0,2014-10-30 00:00:00+00:00
0.0,2014-10-31 00:00:00+00:00
0.0,2014-11-01 00:00:00+00:00
0.0,2014-11-02 00:00:00+00:00
0.0,2014-11-03 00:00:00+00:00
0.0,2014-11-04 00:00:00+00:00
0.0,2014-11-05 00:00:00+00:00
0.0,2014-11-06 00:00:00+00:00
0.0,2014-11-07 00:00:00+00:00
